case_id,energy_ev,grazing_angle_deg,order,efficiency,diffraction_angle_deg
fixed-00000122,112.103,4.0,12,0.0,0.0
fixed-00000122,112.103,4.0,13,0.0,0.0
fixed-00000122,112.103,4.0,14,0.0,0.0
fixed-00000122,112.103,4.0,15,0.0,0.0
fixed-00000123,112.603,4.0,-15,0.000778100327177255,21.329847960423564
fixed-00000123,112.603,4.0,-14,0.0006468120067402297,20.624986016018582
fixed-00000123,112.603,4.0,-13,0.0007480327515941687,19.896291166947933
fixed-00000123,112.603,4.0,-12,0.0013838479304724397,19.14103743211696
fixed-00000123,112.603,4.0,-11,0.001323802831243622,18.355942424274602
fixed-00000123,112.603,4.0,-10,0.0014147495296695331,17.53699423622848
fixed-00000123,112.603,4.0,-9,0.0023460881120472917,16.67920226825457
fixed-00000123,112.603,4.0,-8,0.0026026161331769494,15.776226679675972
fixed-00000123,112.603,4.0,-7,0.0031167214289702814,14.819805300953234
fixed-00000123,112.603,4.0,-6,0.003213751176138866,13.798823661006736
fixed-00000123,112.603,4.0,-5,0.005679749759551232,12.697711933610435
fixed-00000123,112.603,4.0,-4,0.01034873835104791,11.493456229803911
fixed-00000123,112.603,4.0,-3,0.0037260837083875112,10.149400167931887
fixed-00000123,112.603,4.0,-2,0.028461641893885132,8.600238268956204
fixed-00000123,112.603,4.0,-1,0.13756795023461724,6.705274600342619
fixed-00000123,112.603,4.0,0,0.6755614990459706,4.000000000000043
fixed-00000123,112.603,4.0,1,0.0,0.0
fixed-00000123,112.603,4.0,2,0.0,0.0
fixed-00000123,112.603,4.0,3,0.0,0.0
fixed-00000123,112.603,4.0,4,0.0,0.0
fixed-00000123,112.603,4.0,5,0.0,0.0
fixed-00000123,112.603,4.0,6,0.0,0.0
fixed-00000123,112.603,4.0,7,0.0,0.0
fixed-00000123,112.603,4.0,8,0.0,0.0
fixed-00000123,112.603,4.0,9,0.0,0.0
fixed-00000123,112.603,4.0,10,0.0,0.0
fixed-00000123,112.603,4.0,11,0.0,0.0
fixed-00000123,112.603,4.0,12,0.0,0.0
fixed-00000123,112.603,4.0,13,0.0,0.0
fixed-00000123,112.603,4.0,14,0.0,0.0
fixed-00000123,112.603,4.0,15,0.0,0.0
fixed-00000116,109.1,4.0,-15,0.000736751449876795,21.66151265627917
fixed-00000116,109.1,4.0,-14,0.0005918514706129515,20.944634253852243
fixed-00000116,109.1,4.0,-13,0.0006851864905215859,20.203514377985883
fixed-00000116,109.1,4.0,-12,0.0012972348699583605,19.435375463496385
fixed-00000116,109.1,4.0,-11,0.0012229956770191527,18.63687218730088
fixed-00000116,109.1,4.0,-10,0.0013100155668982372,17.803914546639206
fixed-00000116,109.1,4.0,-9,0.0021798076279329398,16.93141307287891
fixed-00000116,109.1,4.0,-8,0.002433355077827915,16.012899700467656
fixed-00000116,109.1,4.0,-7,0.0029364491363198264,15.03994096569042
fixed-00000116,109.1,4.0,-6,0.0029625711705726916,14.001184897234197
fixed-00000116,109.1,4.0,-5,0.00539012196009782,12.880716138625715
fixed-00000116,109.1,4.0,-4,0.009880669646681755,11.65498447095979
fixed-00000116,109.1,4.0,-3,0.0034038539255297874,10.286420828944046
fixed-00000116,109.1,4.0,-2,0.027293344389224275,8.707930363561388
fixed-00000116,109.1,4.0,-1,0.13132111922121284,6.774310951244189
fixed-00000116,109.1,4.0,0,0.6844627975290708,4.000000000000043
fixed-00000116,109.1,4.0,1,0.0,0.0
fixed-00000116,109.1,4.0,2,0.0,0.0
fixed-00000116,109.1,4.0,3,0.0,0.0
fixed-00000116,109.1,4.0,4,0.0,0.0
fixed-00000116,109.1,4.0,5,0.0,0.0
fixed-00000116,109.1,4.0,6,0.0,0.0
fixed-00000116,109.1,4.0,7,0.0,0.0
fixed-00000116,109.1,4.0,8,0.0,0.0
fixed-00000116,109.1,4.0,9,0.0,0.0
fixed-00000116,109.1,4.0,10,0.0,0.0
fixed-00000116,109.1,4.0,11,0.0,0.0
fixed-00000116,109.1,4.0,12,0.0,0.0
fixed-00000116,109.1,4.0,13,0.0,0.0
fixed-00000116,109.1,4.0,14,0.0,0.0
fixed-00000116,109.1,4.0,15,0.0,0.0
fixed-00000119,110.602,4.0,-15,0.000755863550041934,21.517329133010392
fixed-00000119,110.602,4.0,-14,0.0006161295881865219,20.805674599269608
fixed-00000119,110.602,4.0,-13,0.000711962973819337,20.069955989962523
fixed-00000119,110.602,4.0,-12,0.0013351029178375485,19.30741814390585
fixed-00000119,110.602,4.0,-11,0.0012665579759421142,18.514743071943386
fixed-00000119,110.602,4.0,-10,0.0013543939266555001,17.687874688921426
fixed-00000119,110.602,4.0,-9,0.002251081517624279,16.821766465438344
fixed-00000119,110.602,4.0,-8,0.002506146114435197,15.910006024272704
fixed-00000119,110.602,4.0,-7,0.0030133561382248114,14.944234295191677
fixed-00000119,110.602,4.0,-6,0.00306936693879148,13.913202455172438
fixed-00000119,110.602,4.0,-5,0.00551494515462225,12.801145219689062
fixed-00000119,110.602,4.0,-4,0.010082279818407827,11.584745328900738
fixed-00000119,110.602,4.0,-3,0.0035400843153373714,10.226830214914202
fixed-00000119,110.602,4.0,-2,0.02779819458893425,8.661082674416448
fixed-00000119,110.602,4.0,-1,0.13401134592269337,6.7442608376798034
fixed-00000119,110.602,4.0,0,0.6807196477116435,3.999999999999943
fixed-00000119,110.602,4.0,1,0.0,0.0
fixed-00000119,110.602,4.0,2,0.0,0.0
fixed-00000119,110.602,4.0,3,0.0,0.0
fixed-00000119,110.602,4.0,4,0.0,0.0
fixed-00000119,110.602,4.0,5,0.0,0.0
fixed-00000119,110.602,4.0,6,0.0,0.0
fixed-00000119,110.602,4.0,7,0.0,0.0
fixed-00000119,110.602,4.0,8,0.0,0.0
fixed-00000119,110.602,4.0,9,0.0,0.0
fixed-00000119,110.602,4.0,10,0.0,0.0
fixed-00000119,110.602,4.0,11,0.0,0.0
fixed-00000119,110.602,4.0,12,0.0,0.0
fixed-00000119,110.602,4.0,13,0.0,0.0
fixed-00000119,110.602,4.0,14,0.0,0.0
fixed-00000119,110.602,4.0,15,0.0,0.0
fixed-00000117,109.6,4.0,-15,0.000744367651892541,21.61317883243275
fixed-00000117,109.6,4.0,-14,0.0006005996360142528,20.89805160115489
fixed-00000117,109.6,4.0,-13,0.00069451224058641,20.15874232726408
fixed-00000117,109.6,4.0,-12,0.0013109928980302948,19.392480952372765
fixed-00000117,109.6,4.0,-11,0.001238310563694422,18.595931311976997
fixed-00000117,109.6,4.0,-10,0.0013252815033061875,17.765014767769784
fixed-00000117,109.6,4.0,-9,0.0022046174224099394,16.894656238287666
fixed-00000117,109.6,4.0,-8,0.0024586740368306493,15.978406316784344
fixed-00000117,109.6,4.0,-7,0.0029629813802162074,15.007856465658662
fixed-00000117,109.6,4.0,-6,0.002998892421715871,13.97168927444649
fixed-00000117,109.6,4.0,-5,0.0054334906810042105,12.854039670628694
fixed-00000117,109.6,4.0,-4,0.00995054782821881,11.631435494909894
fixed-00000117,109.6,4.0,-3,0.0034494936098496774,10.266440550854597
fixed-00000117,109.6,4.0,-2,0.0274680226012956,8.692220632095172
fixed-00000117,109.6,4.0,-1,0.1322411897973576,6.764230951747351
fixed-00000117,109.6,4.0,0,0.6833130848437386,4.000000000000043
fixed-00000117,109.6,4.0,1,0.0,0.0
fixed-00000117,109.6,4.0,2,0.0,0.0
fixed-00000117,109.6,4.0,3,0.0,0.0
fixed-00000117,109.6,4.0,4,0.0,0.0
fixed-00000117,109.6,4.0,5,0.0,0.0
fixed-00000117,109.6,4.0,6,0.0,0.0
fixed-00000117,109.6,4.0,7,0.0,0.0
fixed-00000117,109.6,4.0,8,0.0,0.0
fixed-00000117,109.6,4.0,9,0.0,0.0
fixed-00000117,109.6,4.0,10,0.0,0.0
fixed-00000117,109.6,4.0,11,0.0,0.0
fixed-00000117,109.6,4.0,12,0.0,0.0
fixed-00000117,109.6,4.0,13,0.0,0.0
fixed-00000117,109.6,4.0,14,0.0,0.0
fixed-00000117,109.6,4.0,15,0.0,0.0
fixed-00000112,107.098,4.0,-15,0.0007006158480786184,21.85849989576289
fixed-00000112,107.098,4.0,-14,0.000554432411013346,21.134484405109973
fixed-00000112,107.098,4.0,-13,0.0006466645479717376,20.385985614843847
fixed-00000112,107.098,4.0,-12,0.0012372854151707856,19.610195402315938
fixed-00000112,107.098,4.0,-11,0.001158871303327501,18.803731163827408
fixed-00000112,107.098,4.0,-10,0.0012475341157977015,17.96245663759916
fixed-00000112,107.098,4.0,-9,0.0020763488368160717,17.081223792819856
fixed-00000112,107.098,4.0,-8,0.0023280643138780563,16.153488614988987
fixed-00000112,107.098,4.0,-7,0.0028269078665266486,15.170716181028396
fixed-00000112,107.098,4.0,-6,0.0028149907275356865,14.12141384099715
fixed-00000112,107.098,4.0,-5,0.0052092080422343765,12.989461550908374
fixed-00000112,107.098,4.0,-4,0.009589045193980463,11.750991309547814
fixed-00000112,107.098,4.0,-3,0.0032218393869383726,10.367893028288847
fixed-00000112,107.098,4.0,-2,0.0265646859827465,8.772010064836607
fixed-00000112,107.098,4.0,-1,0.127530918333599,6.815459188156822
fixed-00000112,107.098,4.0,0,0.6885814972277291,4.000000000000043
fixed-00000112,107.098,4.0,1,0.0,0.0
fixed-00000112,107.098,4.0,2,0.0,0.0
fixed-00000112,107.098,4.0,3,0.0,0.0
fixed-00000112,107.098,4.0,4,0.0,0.0
fixed-00000112,107.098,4.0,5,0.0,0.0
fixed-00000112,107.098,4.0,6,0.0,0.0
fixed-00000112,107.098,4.0,7,0.0,0.0
fixed-00000112,107.098,4.0,8,0.0,0.0
fixed-00000112,107.098,4.0,9,0.0,0.0
fixed-00000112,107.098,4.0,10,0.0,0.0
fixed-00000112,107.098,4.0,11,0.0,0.0
fixed-00000112,107.098,4.0,12,0.0,0.0
fixed-00000112,107.098,4.0,13,0.0,0.0
fixed-00000112,107.098,4.0,14,0.0,0.0
fixed-00000112,107.098,4.0,15,0.0,0.0
fixed-00000111,106.598,4.0,-15,0.0006946207987075784,21.908581817337776
fixed-00000111,106.598,4.0,-14,0.000547012337059937,21.182751761886607
fixed-00000111,106.598,4.0,-13,0.0006388499273942327,20.432377024072338
fixed-00000111,106.598,4.0,-12,0.0012257834052787722,19.65464172171285
fixed-00000111,106.598,4.0,-11,0.0011457808416657504,18.846153784520368
fixed-00000111,106.598,4.0,-10,0.0012345249030408579,18.002765204456878
fixed-00000111,106.598,4.0,-9,0.0020546967644459436,17.119313080601174
fixed-00000111,106.598,4.0,-8,0.0023060052799831624,16.18923411368324
fixed-00000111,106.598,4.0,-7,0.0028039376741985935,15.203967618357538
fixed-00000111,106.598,4.0,-6,0.002782282311058697,14.151985223510579
fixed-00000111,106.598,4.0,-5,0.005170841163017997,13.017114908735024
fixed-00000111,106.598,4.0,-4,0.009527014457275369,11.77540797068599
fixed-00000111,106.598,4.0,-3,0.0031799191777145013,10.388616897884347
fixed-00000111,106.598,4.0,-2,0.026405927500364124,8.788315223337989
fixed-00000111,106.598,4.0,-1,0.1266760805758845,6.8259375616794244
fixed-00000111,106.598,4.0,0,0.6899420591610693,4.000000000000128
fixed-00000111,106.598,4.0,1,0.0,0.0
fixed-00000111,106.598,4.0,2,0.0,0.0
fixed-00000111,106.598,4.0,3,0.0,0.0
fixed-00000111,106.598,4.0,4,0.0,0.0
fixed-00000111,106.598,4.0,5,0.0,0.0
fixed-00000111,106.598,4.0,6,0.0,0.0
fixed-00000111,106.598,4.0,7,0.0,0.0
fixed-00000111,106.598,4.0,8,0.0,0.0
fixed-00000111,106.598,4.0,9,0.0,0.0
fixed-00000111,106.598,4.0,10,0.0,0.0
fixed-00000111,106.598,4.0,11,0.0,0.0
fixed-00000111,106.598,4.0,12,0.0,0.0
fixed-00000111,106.598,4.0,13,0.0,0.0
fixed-00000111,106.598,4.0,14,0.0,0.0
fixed-00000111,106.598,4.0,15,0.0,0.0
fixed-00000115,108.6,4.0,-15,0.000724304686769363,21.71018768275829
fixed-00000115,108.6,4.0,-14,0.000580294508966981,20.99154574064805
fixed-00000115,108.6,4.0,-13,0.0006736452407112617,20.24860251264343
fixed-00000115,108.6,4.0,-12,0.0012784198325185864,19.478572877392097
fixed-00000115,108.6,4.0,-11,0.0012037316991174963,18.67810229306035
fixed-00000115,108.6,4.0,-10,0.0012916664029568883,17.843089317843848
fixed-00000115,108.6,4.0,-9,0.002149431776883904,16.96843000158833
fixed-00000115,108.6,4.0,-8,0.0024024103753551283,16.047637497634298
fixed-00000115,108.6,4.0,-7,0.0029043652588435862,15.072253252775752
fixed-00000115,108.6,4.0,-6,0.0029213318899298643,14.030890508118574
fixed-00000115,108.6,4.0,-5,0.005337452468809301,12.907583292493271
fixed-00000115,108.6,4.0,-4,0.009795912967408615,11.678702810932464
fixed-00000115,108.6,4.0,-3,0.003354836508714826,10.306546239162003
fixed-00000115,108.6,4.0,-2,0.02708556062520949,8.723756290669485
fixed-00000115,108.6,4.0,-1,0.13027269706174605,6.784468655334308
fixed-00000115,108.6,4.0,0,0.6851225544161028,3.999999999999943
fixed-00000115,108.6,4.0,1,0.0,0.0
fixed-00000115,108.6,4.0,2,0.0,0.0
fixed-00000115,108.6,4.0,3,0.0,0.0
fixed-00000115,108.6,4.0,4,0.0,0.0
fixed-00000115,108.6,4.0,5,0.0,0.0
fixed-00000115,108.6,4.0,6,0.0,0.0
fixed-00000115,108.6,4.0,7,0.0,0.0
fixed-00000115,108.6,4.0,8,0.0,0.0
fixed-00000115,108.6,4.0,9,0.0,0.0
fixed-00000115,108.6,4.0,10,0.0,0.0
fixed-00000115,108.6,4.0,11,0.0,0.0
fixed-00000115,108.6,4.0,12,0.0,0.0
fixed-00000115,108.6,4.0,13,0.0,0.0
fixed-00000115,108.6,4.0,14,0.0,0.0
fixed-00000115,108.6,4.0,15,0.0,0.0
fixed-00000113,107.599,4.0,-15,0.0007054134006316007,21.80867649334344
fixed-00000113,107.599,4.0,-14,0.0005611452494111875,21.08646618405095
fixed-00000113,107.599,4.0,-13,0.0006539792295811131,20.33983368082029
fixed-00000113,107.599,4.0,-12,0.0012475397169817923,19.565978584240824
fixed-00000113,107.599,4.0,-11,0.001170986946958873,18.76152771299138
fixed-00000113,107.599,4.0,-10,0.0012598267151019667,17.922356496773872
fixed-00000113,107.599,4.0,-9,0.00209665533493602,17.043331705627523
fixed-00000113,107.599,4.0,-8,0.0023487301438199913,16.117928520078777
fixed-00000113,107.599,4.0,-7,0.0028484979092139894,15.13763765945285
fixed-00000113,107.599,4.0,-6,0.002846574879038707,14.091002028604763
fixed-00000113,107.599,4.0,-5,0.005245225268614304,12.961953317062367
fixed-00000113,107.599,4.0,-4,0.009647180151517764,11.726703845632684
fixed-00000113,107.599,4.0,-3,0.0032631217092918847,10.347280290267037
fixed-00000113,107.599,4.0,-2,0.02671483676971515,8.755794491730242
fixed-00000113,107.599,4.0,-1,0.12835263843387032,6.805041651473175
fixed-00000113,107.599,4.0,0,0.6870806414786724,4.000000000000128
fixed-00000113,107.599,4.0,1,0.0,0.0
fixed-00000113,107.599,4.0,2,0.0,0.0
fixed-00000113,107.599,4.0,3,0.0,0.0
fixed-00000113,107.599,4.0,4,0.0,0.0
fixed-00000113,107.599,4.0,5,0.0,0.0
fixed-00000113,107.599,4.0,6,0.0,0.0
fixed-00000113,107.599,4.0,7,0.0,0.0
fixed-00000113,107.599,4.0,8,0.0,0.0
fixed-00000113,107.599,4.0,9,0.0,0.0
fixed-00000113,107.599,4.0,10,0.0,0.0
fixed-00000113,107.599,4.0,11,0.0,0.0
fixed-00000113,107.599,4.0,12,0.0,0.0
fixed-00000113,107.599,4.0,13,0.0,0.0
fixed-00000113,107.599,4.0,14,0.0,0.0
fixed-00000113,107.599,4.0,15,0.0,0.0
fixed-00000114,108.099,4.0,-15,0.0007120497474536733,21.759306298978018
fixed-00000114,108.099,4.0,-14,0.0005690110429385274,21.03888473652249
fixed-00000114,108.099,4.0,-13,0.0006623591608959973,20.294101569149547
fixed-00000114,108.099,4.0,-12,0.001259912575916653,19.52216405414559
fixed-00000114,108.099,4.0,-11,0.0011848744286508126,18.71970835145484
fixed-00000114,108.099,4.0,-10,0.0012736920881081344,17.88262148169258
fixed-00000114,108.099,4.0,-9,0.0021195260319185447,17.005784888518917
fixed-00000114,108.099,4.0,-8,0.0023720082519644156,16.08269278255959
fixed-00000114,108.099,4.0,-7,0.0028728408523062163,15.104861305235787
fixed-00000114,108.099,4.0,-6,0.0028806740516429297,14.06086861054493
fixed-00000114,108.099,4.0,-5,0.005285524253673624,12.93469767596595
fixed-00000114,108.099,4.0,-4,0.009712276057173065,11.702640449576364
fixed-00000114,108.099,4.0,-3,0.0033064649076252513,10.326859177963001
fixed-00000114,108.099,4.0,-2,0.02687985235350435,8.739731792221463
fixed-00000114,108.099,4.0,-1,0.12923292273445974,6.794725552734846
fixed-00000114,108.099,4.0,0,0.6858091463236197,4.000000000000043
fixed-00000114,108.099,4.0,1,0.0,0.0
fixed-00000114,108.099,4.0,2,0.0,0.0
fixed-00000114,108.099,4.0,3,0.0,0.0
fixed-00000114,108.099,4.0,4,0.0,0.0
fixed-00000114,108.099,4.0,5,0.0,0.0
fixed-00000114,108.099,4.0,6,0.0,0.0
fixed-00000114,108.099,4.0,7,0.0,0.0
fixed-00000114,108.099,4.0,8,0.0,0.0
fixed-00000114,108.099,4.0,9,0.0,0.0
fixed-00000114,108.099,4.0,10,0.0,0.0
fixed-00000114,108.099,4.0,11,0.0,0.0
fixed-00000114,108.099,4.0,12,0.0,0.0
fixed-00000114,108.099,4.0,13,0.0,0.0
fixed-00000114,108.099,4.0,14,0.0,0.0
fixed-00000114,108.099,4.0,15,0.0,0.0
fixed-00000127,114.605,4.0,-15,0.0007933644620836871,21.14732183369847
fixed-00000127,114.605,4.0,-14,0.0006725368192447708,20.44907309456768
fixed-00000127,114.605,4.0,-13,0.0007822289865053913,19.727217058883937
fixed-00000127,114.605,4.0,-12,0.0014269213534109054,18.97905620756491
fixed-00000127,114.605,4.0,-11,0.0013763046975812003,18.201342880045914
fixed-00000127,114.605,4.0,-10,0.0014736215966055545,17.390108262037046
fixed-00000127,114.605,4.0,-9,0.0024370632206830467,16.54041631079636
fixed-00000127,114.605,4.0,-8,0.0026935352381182802,15.645997942623822
fixed-00000127,114.605,4.0,-7,0.003216269391476091,14.698685510965177
fixed-00000127,114.605,4.0,-6,0.003356687482003114,13.687495596108477
fixed-00000127,114.605,4.0,-5,0.005835154067390941,12.597049013846927
fixed-00000127,114.605,4.0,-4,0.010600488352331985,11.404627722069364
fixed-00000127,114.605,4.0,-3,0.003914190414147464,10.074078549430439
fixed-00000127,114.605,4.0,-2,0.029088479996217997,8.541081556781009
fixed-00000127,114.605,4.0,-1,0.14098831032397624,6.667415975306625
fixed-00000127,114.605,4.0,0,0.6698606690222623,4.000000000000043
fixed-00000127,114.605,4.0,1,0.0,0.0
fixed-00000127,114.605,4.0,2,0.0,0.0
fixed-00000127,114.605,4.0,3,0.0,0.0
fixed-00000127,114.605,4.0,4,0.0,0.0
fixed-00000127,114.605,4.0,5,0.0,0.0
fixed-00000127,114.605,4.0,6,0.0,0.0
fixed-00000127,114.605,4.0,7,0.0,0.0
fixed-00000127,114.605,4.0,8,0.0,0.0
fixed-00000127,114.605,4.0,9,0.0,0.0
fixed-00000127,114.605,4.0,10,0.0,0.0
fixed-00000127,114.605,4.0,11,0.0,0.0
fixed-00000127,114.605,4.0,12,0.0,0.0
fixed-00000127,114.605,4.0,13,0.0,0.0
fixed-00000127,114.605,4.0,14,0.0,0.0
fixed-00000127,114.605,4.0,15,0.0,0.0
fixed-00000128,115.105,4.0,-15,0.0007956107917474678,21.10249788418062
fixed-00000128,115.105,4.0,-14,0.0006776755988818784,20.405873222936037
fixed-00000128,115.105,4.0,-13,0.0007900237397951512,19.685696751826427
fixed-00000128,115.105,4.0,-12,0.0014361477014263803,18.939277949450243
fixed-00000128,115.105,4.0,-11,0.0013879848297268266,18.16337769329016
fixed-00000128,115.105,4.0,-10,0.0014875088570277962,17.354037764201124
fixed-00000128,115.105,4.0,-9,0.0024583985006752054,16.506335533373388
fixed-00000128,115.105,4.0,-8,0.0027144791663320073,15.614019314225928
fixed-00000128,115.105,4.0,-7,0.0032395901398059737,14.668944700613551
fixed-00000128,115.105,4.0,-6,0.0033914129282076886,13.660160493828528
fixed-00000128,115.105,4.0,-5,0.005871127130379342,12.572334379611021
fixed-00000128,115.105,4.0,-4,0.010658775053055755,11.382821043029182
fixed-00000128,115.105,4.0,-3,0.003960867529832472,10.055590988231515
fixed-00000128,115.105,4.0,-2,0.029234612910972332,8.526566378201323
fixed-00000128,115.105,4.0,-1,0.14180180017396476,6.658133725515327
fixed-00000128,115.105,4.0,0,0.668294074240159,3.999999999999943
fixed-00000128,115.105,4.0,1,0.0,0.0
fixed-00000128,115.105,4.0,2,0.0,0.0
fixed-00000128,115.105,4.0,3,0.0,0.0
fixed-00000128,115.105,4.0,4,0.0,0.0
fixed-00000128,115.105,4.0,5,0.0,0.0
fixed-00000128,115.105,4.0,6,0.0,0.0
fixed-00000128,115.105,4.0,7,0.0,0.0
fixed-00000128,115.105,4.0,8,0.0,0.0
fixed-00000128,115.105,4.0,9,0.0,0.0
fixed-00000128,115.105,4.0,10,0.0,0.0
fixed-00000128,115.105,4.0,11,0.0,0.0
fixed-00000128,115.105,4.0,12,0.0,0.0
fixed-00000128,115.105,4.0,13,0.0,0.0
fixed-00000128,115.105,4.0,14,0.0,0.0
fixed-00000128,115.105,4.0,15,0.0,0.0
fixed-00000140,121.111,4.0,-15,0.0007915965049402674,20.586451276009768
fixed-00000140,121.111,4.0,-14,0.000705339498808969,19.90852604397064
fixed-00000140,121.111,4.0,-13,0.0008569654507529735,19.207690177360604
fixed-00000140,121.111,4.0,-12,0.001506346979551728,18.48133395217934
fixed-00000140,121.111,4.0,-11,0.0014868672801297154,17.72631683246763
fixed-00000140,121.111,4.0,-10,0.0016248339661325843,16.938802942272318
fixed-00000140,121.111,4.0,-9,0.0026770816122978526,16.11402454838951
fixed-00000140,121.111,4.0,-8,0.002918123226681076,15.245930856917155
fixed-00000140,121.111,4.0,-7,0.003470599552375047,14.326645825231111
fixed-00000140,121.111,4.0,-6,0.0037816493461846016,13.345590297338262
fixed-00000140,121.111,4.0,-5,0.006228253486860638,12.287973072341131
fixed-00000140,121.111,4.0,-4,0.011224761910084464,11.13198823106687
fixed-00000140,121.111,4.0,-3,0.004511693188325775,9.84303287316996
fixed-00000140,121.111,4.0,-2,0.030707774165357853,8.359818292639417
fixed-00000140,121.111,4.0,-1,0.1504032016780178,6.551704894112078
fixed-00000140,121.111,4.0,0,0.6459375671038147,4.000000000000043
fixed-00000140,121.111,4.0,1,0.0,0.0
fixed-00000140,121.111,4.0,2,0.0,0.0
fixed-00000140,121.111,4.0,3,0.0,0.0
fixed-00000140,121.111,4.0,4,0.0,0.0
fixed-00000140,121.111,4.0,5,0.0,0.0
fixed-00000140,121.111,4.0,6,0.0,0.0
fixed-00000140,121.111,4.0,7,0.0,0.0
fixed-00000140,121.111,4.0,8,0.0,0.0
fixed-00000140,121.111,4.0,9,0.0,0.0
fixed-00000140,121.111,4.0,10,0.0,0.0
fixed-00000140,121.111,4.0,11,0.0,0.0
fixed-00000140,121.111,4.0,12,0.0,0.0
fixed-00000140,121.111,4.0,13,0.0,0.0
fixed-00000140,121.111,4.0,14,0.0,0.0
fixed-00000140,121.111,4.0,15,0.0,0.0
fixed-00000129,115.606,4.0,-15,0.0007974642982240191,21.057883041043482
fixed-00000129,115.606,4.0,-14,0.0006825548676595008,20.36287489953888
fixed-00000129,115.606,4.0,-13,0.000797774129757647,19.644370208539158
fixed-00000129,115.606,4.0,-12,0.001445192999066042,18.899685414876473
fixed-00000129,115.606,4.0,-11,0.0013995724416134014,18.125589898202506
fixed-00000129,115.606,4.0,-10,0.0015015500303158158,17.318135990050123
fixed-00000129,115.606,4.0,-9,0.002479886406915037,16.47241441929806
fixed-00000129,115.606,4.0,-8,0.0027354806056201567,15.58219082357138
fixed-00000129,115.606,4.0,-7,0.003263186404721995,14.639343939686597
fixed-00000129,115.606,4.0,-6,0.0034265793205879216,13.632954654563221
fixed-00000129,115.606,4.0,-5,0.005907202925268483,12.547737326008175
fixed-00000129,115.606,4.0,-4,0.010717475295433425,11.36111905610636
fixed-00000129,115.606,4.0,-3,0.004008210258126376,10.037193486115541
fixed-00000129,115.606,4.0,-2,0.029381036158346186,8.512123780514898
fixed-00000129,115.606,4.0,-1,0.14261849264803528,6.648900673186219
fixed-00000129,115.606,4.0,0,0.6667303428903688,4.000000000000043
fixed-00000129,115.606,4.0,1,0.0,0.0
fixed-00000129,115.606,4.0,2,0.0,0.0
fixed-00000129,115.606,4.0,3,0.0,0.0
fixed-00000129,115.606,4.0,4,0.0,0.0
fixed-00000129,115.606,4.0,5,0.0,0.0
fixed-00000129,115.606,4.0,6,0.0,0.0
fixed-00000129,115.606,4.0,7,0.0,0.0
fixed-00000129,115.606,4.0,8,0.0,0.0
fixed-00000129,115.606,4.0,9,0.0,0.0
fixed-00000129,115.606,4.0,10,0.0,0.0
fixed-00000129,115.606,4.0,11,0.0,0.0
fixed-00000129,115.606,4.0,12,0.0,0.0
fixed-00000129,115.606,4.0,13,0.0,0.0
fixed-00000129,115.606,4.0,14,0.0,0.0
fixed-00000129,115.606,4.0,15,0.0,0.0
fixed-00000130,116.106,4.0,-15,0.0007984082867850829,21.013652147497623
fixed-00000130,116.106,4.0,-14,0.0006864496042328381,20.32024663411191
fixed-00000130,116.106,4.0,-13,0.0008046900253156385,19.603399388117595
fixed-00000130,116.106,4.0,-12,0.0014529129174889071,18.860433767773046
fixed-00000130,116.106,4.0,-11,0.00140973353318635,18.08812758563613
fixed-00000130,116.106,4.0,-10,0.0015143763570527411,17.282543638020584
fixed-00000130,116.106,4.0,-9,0.002499687893633088,16.4387859027955
fixed-00000130,116.106,4.0,-8,0.002754513993626234,15.550637200845571
fixed-00000130,116.106,4.0,-7,0.0032846275979161858,14.609999223614409
fixed-00000130,116.106,4.0,-6,0.003460039180560469,13.605984682261038
fixed-00000130,116.106,4.0,-5,0.005940148140936273,12.523354225481839
fixed-00000130,116.106,4.0,-4,0.010770619405215098,11.3396067778216
fixed-00000130,116.106,4.0,-3,0.004054174077008548,10.0189580957599
fixed-00000130,116.106,4.0,-2,0.029516159005351594,8.497810298785609
fixed-00000130,116.106,4.0,-1,0.14338732329522352,6.6397529144178264
fixed-00000130,116.106,4.0,0,0.6650159884045335,4.000000000000043
fixed-00000130,116.106,4.0,1,0.0,0.0
fixed-00000130,116.106,4.0,2,0.0,0.0
fixed-00000130,116.106,4.0,3,0.0,0.0
fixed-00000130,116.106,4.0,4,0.0,0.0
fixed-00000130,116.106,4.0,5,0.0,0.0
fixed-00000130,116.106,4.0,6,0.0,0.0
fixed-00000130,116.106,4.0,7,0.0,0.0
fixed-00000130,116.106,4.0,8,0.0,0.0
fixed-00000130,116.106,4.0,9,0.0,0.0
fixed-00000130,116.106,4.0,10,0.0,0.0
fixed-00000130,116.106,4.0,11,0.0,0.0
fixed-00000130,116.106,4.0,12,0.0,0.0
fixed-00000130,116.106,4.0,13,0.0,0.0
fixed-00000130,116.106,4.0,14,0.0,0.0
fixed-00000130,116.106,4.0,15,0.0,0.0
fixed-00000131,116.607,4.0,-15,0.0007986826370753962,20.96962506107883
fixed-00000131,116.607,4.0,-14,0.000689677458768992,20.277814812860072
fixed-00000131,116.607,4.0,-13,0.0008110933478973892,19.56261742809849
fixed-00000131,116.607,4.0,-12,0.0014597984906335065,18.82136314776821
fixed-00000131,116.607,4.0,-11,0.0014190504215118146,18.050838182351328
fixed-00000131,116.607,4.0,-10,0.0015265767137493903,17.247115749584793
